# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:05:19 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPE_50C_tmp_submission.dat
save-folder:	RES_POPE-example
qrange:	[0.005, 0.6]
model:	LUV_POPE
temperature-init:	400
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
q	I_data	I_err	I_fit
0.113777248	0.120320539	0.000128614281	0.12122433460440343
0.11439722	0.120326515	0.00012955587	0.12122008277502347
0.115017193	0.120114148	0.000130352579	0.12119792960123212
0.115637166	0.12042804	0.000130423495	0.12115795731683193
0.116257138	0.120179855	0.000130851124	0.12110025355585456
0.116877111	0.120017322	0.000130014551	0.12102491087954674
0.117497083	0.120061846	0.000130785817	0.12093202743287668
0.118117056	0.119637451	0.00013137873	0.12082170590540728
0.118737028	0.119745143	0.000131353628	0.12069405465986784
0.119357001	0.119634304	0.000130679295	0.12054918623868698
0.119976973	0.119433493	0.000131477338	0.12038721893814122
0.120596946	0.119207661	0.000131192918	0.1202082748662633
0.121216918	0.11900826	0.000131290996	0.12001248195688685
0.121836891	0.118710092	0.000131419371	0.11979997158515718
0.122456864	0.11868477	0.000130518462	0.11957088063248195
0.123076836	0.118028222	0.000130380112	0.11932535058043904
0.123696809	0.117943691	0.000131080807	0.11906352612208577
0.124316781	0.117686824	0.00013022883	0.11878555791835121
0.124936754	0.117545615	0.000130412635	0.11849159913801104
0.125556726	0.117201746	0.000130662465	0.1181818089596234
0.126176699	0.117060131	0.000130057167	0.11785634869469874
0.126796671	0.116458129	0.000129837142	0.11751538569806558
0.127416644	0.116018102	0.000130622196	0.11715908908256253
0.128036616	0.115720323	0.000129298658	0.11678763402962555
0.128656589	0.11529605	0.000128946241	0.11640119710424876
0.129276562	0.115005207	0.000129953821	0.11599996029815787
0.129896534	0.114610055	0.000129184158	0.11558410924929344
0.130516507	0.114231811	0.000128965605	0.11515383103083857
0.131136479	0.113662782	0.000128931313	0.11470931881255124
0.131756452	0.11310094	0.000128644457	0.11425076621724703
0.132376424	0.112666673	0.000128557534	0.1137783729618239
0.132996397	0.111967032	0.000128846716	0.11329233884765952
0.133616369	0.111587357	0.000130354169	0.11279286976015872
0.134236342	0.111297498	0.000131758969	0.11228017130346518
0.134856314	0.110760819	0.000132206381	0.11175445514831704
0.135476287	0.110135664	0.000133354977	0.11121593232178732
0.13609626	0.109756513	0.00013243483	0.11066481899396045
