# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:05:19 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPE_50C_tmp_submission.dat
save-folder:	RES_POPE-example
qrange:	[0.005, 0.6]
model:	LUV_POPE
temperature-init:	400
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	P	ENX	BW	SLD
3.0303381745995264	0.28536085201092914	0.0073170986763110065	0.707320139755183	1.1097515863526699e-08	1.5131814617637836e-09	2.901317411648992e-09	1.894043228580989e-06	-2.2699532304427215e-06
3.1313494470861776	0.2744588385005931	0.007944529024525268	0.7175943379882839	1.4503321701631482e-08	1.887577591750355e-09	3.476656399689614e-09	2.2746172617291552e-06	-2.231782019880151e-06
3.2323607195728283	0.26363640919290127	0.008614541999136712	0.7277462956745887	1.891515024228988e-08	2.3513646003842943e-09	4.162204736627475e-09	2.727703297173567e-06	-2.193850437968415e-06
3.333371992059479	0.2529175074507485	0.009328912546758978	0.7377502811854211	2.4617997280936316e-08	2.925071591421121e-09	4.978290644140548e-09	3.266294679871144e-06	-2.1562396959254105e-06
3.4343832645461303	0.24232472974380356	0.010089383812687995	0.7475819393375315	3.1973947147092015e-08	3.633744487411815e-09	5.948838766335649e-09	3.9055486624022185e-06	-2.119026375983744e-06
3.535394537032781	0.23187926742092752	0.010897655068667736	0.7572183613427141	4.14419703135793e-08	4.507893358772195e-09	7.101977456816955e-09	4.663115254612684e-06	-2.082282239684556e-06
3.636405809519432	0.22160085966056098	0.01175536894533159	0.7666381442255346	5.36025125331888e-08	5.584627915993804e-09	8.470743314737345e-09	5.559510238482475e-06	-2.0460740752626106e-06
3.7374170820060826	0.21150775748366596	0.01266409801623575	0.7758214397716396	6.918795718378411e-08	6.909016246233457e-09	1.0093897610568335e-08	6.6185372466607e-06	-2.010463583672199e-06
3.838428354492734	0.20161669862207462	0.013625330790321322	0.784749993150336	8.912026683060639e-08	8.535707936883764e-09	1.2016871288744624e-08	7.867764164363961e-06	-1.975507302476555e-06
3.9394396269793845	0.19194289294938746	0.014640457179743277	0.7934071714301028	1.1455737604007547e-07	1.0530869741485404e-08	1.4292857541201923e-08	9.339059468929794e-06	-1.941256566517049e-06
4.040450899466036	0.18250001810256572	0.01571075352017702	0.8017779822738609	1.4695022183452937e-07	1.2974490038459872e-08	1.6984073542303416e-08	1.1069194464458114e-05	-1.907757503994871e-06
4.1414621719526865	0.17330022485066895	0.016837367230839395	0.809849083161697	1.8811266829920237e-07	1.5963117656230983e-08	2.0163215853571832e-08	1.3100517682720588e-05	-1.8750510663392975e-06
4.242473444439337	0.16435415170325818	0.018021301211415364	0.8176087815419752	2.403070160259822e-07	1.9613111350653688e-08	2.3915137280670038e-08	1.5481708003718342e-05	-1.8431730900046436e-06
4.343484716925988	0.15567094819517405	0.01926339808272851	0.8250470263571944	3.0634829446610015e-07	2.4064488500214592e-08	2.833877663283735e-08	1.8268613281273864e-05	-1.812154388133972e-06
4.444495989412639	0.14725830623693087	0.020564324387195767	0.8321553914284225	3.897311259223547e-07	2.9485475626721426e-08	3.354937693725235e-08	2.1525181425619636e-05	-1.7820208698523219e-06
