# -----------------------------------
# SAS_MoCa Version 1.4.0
# Fri Apr 24 10:55:44 2026
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-Symmetry2021
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	400
temperature-gain:	50
target-X2:	0.005
data-binning:	1
error-scale:	1
iterations:	100
processes:	64
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	PCN	Chol	BW	SLD
7.175960726255928	0.04542548913239327	0.07404467064915442	0.8773813370219047	0.0024568633073267254	2.8030699526922315e-06	1.1392216960461641e-06	0.0006876975959208823	-1.426206728286115e-06
7.277030595639815	0.042710512280037055	0.07548525591475137	0.878253110323022	0.002793222664124539	3.3942766547154503e-06	1.3428161390586033e-06	0.0007531617230808291	-1.4136880543009711e-06
7.378100465023701	0.04012320486501056	0.0768694116443745	0.879008009460915	0.003170293498952678	4.103449474392095e-06	1.580982094681588e-06	0.0008233960962773113	-1.4014581175526302e-06
7.479170334407588	0.037660156178829056	0.07819303701976789	0.8796491669436746	0.003592218399058938	4.952671186847019e-06	1.8592570826368425e-06	0.0008986095265641435	-1.3894860560771065e-06
7.580240203791474	0.035317852208927136	0.07945215938332154	0.8801793697185045	0.0040634539813031	5.967857617566245e-06	2.1840070293744527e-06	0.0009790128382322876	-1.3777389374574089e-06
7.68131007317536	0.03309269371055778	0.08064295402891357	0.8806010094532214	0.0045887807567827395	7.179363828801543e-06	2.562540353940311e-06	0.0010648201396656512	-1.3661817526565694e-06
7.782379942559246	0.030981013517965127	0.0817617635040792	0.8809160349938173	0.005173311401684295	8.622675139479895e-06	3.003236190104509e-06	0.0011562506623376682	-1.3547774134226193e-06
7.883449811943133	0.02897909305549283	0.08280511628759817	0.8811259073656518	0.005822497136785249	1.0339192899264155e-05	3.5156882566019345e-06	0.0012535312617691034	-1.3434867544303179e-06
7.984519681327019	0.027083178016419275	0.08376974470931346	0.8812315576855217	0.006542131902963889	1.2377125767602735e-05	4.1108660141864655e-06	0.0013568996788494196	-1.3322685414060192e-06
8.085589550710905	0.02528949318420951	0.08465260198293184	0.8812333483492119	0.007338354007520844	1.4792498092754137e-05	4.801294880748481e-06	0.0014666086633050243	-1.3210794865508957e-06
8.186659420094792	0.02359425637749749	0.08545087822769018	0.8811310378539724	0.008217644906606272	1.7650287833053875e-05	5.601257413492716e-06	0.0015829310630269381	-1.3098742726315302e-06
8.287729289478678	0.021993691506436035	0.08616201536106763	0.8809237496075011	0.009186824783114212	2.1025707300080104e-05	6.527017509476045e-06	0.0017061659831688477	-1.2986055871434164e-06
8.388799158862565	0.020484040734041434	0.08678372075213035	0.8806099450642608	0.010253044577591758	2.5005640815403788e-05	7.597069821845741e-06	0.0018366461171322982	-1.2872241679700296e-06
